# matchedfilter CPU COST table -- FDR and batch-aware relative costs
# format cost-fd-pairs-v1
# cpu     AMD RYZEN AI MAX+ 395 w/ Radeon 8060S
# commit  4c2706e
# Warm public-API cost relative to the widest band for this profile and shape.
# The reference-profile gate model computes accuracy independently.
# U=2 and K=8 are retained as configuration metadata; taps are inert.
# COST n band U K snr fd pairs f beff relative_cost
COST 65536 4096 2 8 6.50 0.001 512 0.805806 2730.001 2.010916
COST 65536 8192 2 8 6.50 0.001 512 0.916720 3481.998 0.440606
COST 65536 16384 2 8 6.50 0.001 512 0.972240 3909.418 0.446210
COST 65536 32768 2 8 6.50 0.001 512 1.000000 4134.919 1.000000
COST 65536 1024 2 8 6.50 0.001 512 0.334013 728.024 2.486318
COST 65536 2048 2 8 6.50 0.001 512 0.698486 1650.915 2.536846
COST 65536 4096 2 8 6.50 0.001 512 0.883550 2471.828 0.489228
COST 65536 8192 2 8 6.50 0.001 512 0.958438 2893.214 0.233588
COST 65536 16384 2 8 6.50 0.001 512 0.988192 3074.351 0.432579
COST 65536 32768 2 8 6.50 0.001 512 1.000000 3148.158 1.000000
COST 65536 1024 2 8 6.50 0.01 512 0.101302 580.541 2.422718
COST 65536 2048 2 8 6.50 0.01 512 0.330474 1566.336 2.493890
COST 65536 4096 2 8 6.50 0.01 512 0.556802 3216.549 2.507174
COST 65536 8192 2 8 6.50 0.01 512 0.739552 5202.429 2.404294
COST 65536 16384 2 8 6.50 0.01 512 0.884751 7255.222 1.031987
COST 65536 32768 2 8 6.50 0.01 512 1.000000 9194.355 1.000000
COST 65536 1024 2 8 6.50 0.01 512 0.165385 624.216 2.695574
COST 65536 2048 2 8 6.50 0.01 512 0.461344 1609.558 2.687345
COST 65536 4096 2 8 6.50 0.01 512 0.695477 2988.843 2.281850
COST 65536 8192 2 8 6.50 0.01 512 0.845641 4257.453 0.692450
COST 65536 16384 2 8 6.50 0.01 512 0.940341 5226.412 0.484011
COST 65536 32768 2 8 6.50 0.01 512 1.000000 5902.169 1.000000
COST 65536 1024 2 8 6.50 0.01 512 0.244563 673.187 2.575436
COST 65536 2048 2 8 6.50 0.01 512 0.588090 1638.224 2.510297
COST 65536 4096 2 8 6.50 0.01 512 0.805806 2730.001 0.508675
COST 65536 8192 2 8 6.50 0.01 512 0.916720 3481.998 0.273115
COST 65536 16384 2 8 6.50 0.01 512 0.972240 3909.418 0.462553
COST 65536 32768 2 8 6.50 0.01 512 1.000000 4134.919 1.000000
COST 65536 1024 2 8 6.50 0.01 512 0.334013 728.024 2.532790
COST 65536 2048 2 8 6.50 0.01 512 0.698486 1650.915 1.484764
COST 65536 4096 2 8 6.50 0.01 512 0.883550 2471.828 0.206138
COST 65536 8192 2 8 6.50 0.01 512 0.958438 2893.214 0.233321
COST 65536 16384 2 8 6.50 0.01 512 0.988192 3074.351 0.445137
COST 65536 32768 2 8 6.50 0.01 512 1.000000 3148.158 1.000000
COST 8192 256 2 8 5.00 0.0001 1024 0.329874 195.369 0.653544
COST 8192 512 2 8 5.00 0.0001 1024 0.556559 401.781 0.676253
COST 8192 1024 2 8 5.00 0.0001 1024 0.739463 650.145 0.699089
COST 8192 2048 2 8 5.00 0.0001 1024 0.884725 906.825 0.826849
COST 8192 4096 2 8 5.00 0.0001 1024 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.00 0.0001 512 0.329874 195.369 0.696300
COST 8192 512 2 8 5.00 0.0001 512 0.556559 401.781 0.723083
COST 8192 1024 2 8 5.00 0.0001 512 0.739463 650.145 0.741507
COST 8192 2048 2 8 5.00 0.0001 512 0.884725 906.825 0.847901
COST 8192 4096 2 8 5.00 0.0001 512 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.00 0.0001 1024 0.375053 197.457 0.704637
COST 8192 512 2 8 5.00 0.0001 1024 0.607498 392.572 0.692938
COST 8192 1024 2 8 5.00 0.0001 1024 0.780514 607.016 0.733101
COST 8192 2048 2 8 5.00 0.0001 1024 0.907245 806.444 0.849243
COST 8192 4096 2 8 5.00 0.0001 1024 1.000000 975.409 1.000000
COST 8192 256 2 8 5.00 0.0001 512 0.375053 197.457 0.700130
COST 8192 512 2 8 5.00 0.0001 512 0.607498 392.572 0.706992
COST 8192 1024 2 8 5.00 0.0001 512 0.780514 607.016 0.735891
COST 8192 2048 2 8 5.00 0.0001 512 0.907245 806.444 0.847758
COST 8192 4096 2 8 5.00 0.0001 512 1.000000 975.409 1.000000
COST 8192 256 2 8 5.00 0.0001 1024 0.394726 198.292 0.681968
COST 8192 512 2 8 5.00 0.0001 1024 0.628656 388.357 0.694752
COST 8192 1024 2 8 5.00 0.0001 1024 0.796858 589.034 0.732594
COST 8192 2048 2 8 5.00 0.0001 1024 0.915866 767.352 0.850221
COST 8192 4096 2 8 5.00 0.0001 1024 1.000000 911.661 1.000000
COST 8192 256 2 8 5.00 0.0001 512 0.394726 198.292 0.705427
COST 8192 512 2 8 5.00 0.0001 512 0.628656 388.357 0.723541
COST 8192 1024 2 8 5.00 0.0001 512 0.796858 589.034 0.747029
COST 8192 2048 2 8 5.00 0.0001 512 0.915866 767.352 0.880408
COST 8192 4096 2 8 5.00 0.0001 512 1.000000 911.661 1.000000
COST 8192 256 2 8 5.00 0.0001 1024 0.460649 200.798 0.760066
COST 8192 512 2 8 5.00 0.0001 1024 0.695251 373.393 0.778328
COST 8192 1024 2 8 5.00 0.0001 1024 0.845574 532.095 0.816483
COST 8192 2048 2 8 5.00 0.0001 1024 0.940325 653.270 0.930076
COST 8192 4096 2 8 5.00 0.0001 1024 1.000000 737.761 1.000000
COST 8192 256 2 8 5.00 0.0001 512 0.460649 200.798 0.804159
COST 8192 512 2 8 5.00 0.0001 512 0.695251 373.393 0.821040
COST 8192 1024 2 8 5.00 0.0001 512 0.845574 532.095 0.837957
COST 8192 2048 2 8 5.00 0.0001 512 0.940325 653.270 0.966316
COST 8192 4096 2 8 5.00 0.0001 512 1.000000 737.761 1.000000
COST 8192 256 2 8 5.00 0.0001 1024 0.587370 204.420 1.272821
COST 8192 512 2 8 5.00 0.0001 1024 0.805619 341.105 1.305628
COST 8192 1024 2 8 5.00 0.0001 1024 0.916676 435.206 1.327974
COST 8192 2048 2 8 5.00 0.0001 1024 0.972231 488.665 1.056652
COST 8192 4096 2 8 5.00 0.0001 1024 1.000000 516.862 1.000000
COST 8192 256 2 8 5.00 0.0001 512 0.587370 204.420 1.411152
COST 8192 512 2 8 5.00 0.0001 512 0.805619 341.105 1.426703
COST 8192 1024 2 8 5.00 0.0001 512 0.916676 435.206 1.448687
COST 8192 2048 2 8 5.00 0.0001 512 0.972231 488.665 1.152733
COST 8192 4096 2 8 5.00 0.0001 512 1.000000 516.862 1.000000
COST 8192 256 2 8 5.00 0.0001 1024 0.697808 206.055 2.004138
COST 8192 512 2 8 5.00 0.0001 1024 0.883410 308.885 2.027921
COST 8192 1024 2 8 5.00 0.0001 1024 0.958411 361.631 1.259145
COST 8192 2048 2 8 5.00 0.0001 1024 0.988187 384.289 0.837995
COST 8192 4096 2 8 5.00 0.0001 1024 1.000000 393.519 1.000000
COST 8192 256 2 8 5.00 0.0001 512 0.697808 206.055 1.994677
COST 8192 512 2 8 5.00 0.0001 512 0.883410 308.885 1.967966
COST 8192 1024 2 8 5.00 0.0001 512 0.958411 361.631 1.262100
COST 8192 2048 2 8 5.00 0.0001 512 0.988187 384.289 0.856773
COST 8192 4096 2 8 5.00 0.0001 512 1.000000 393.519 1.000000
COST 8192 256 2 8 5.00 0.001 1024 0.329874 195.369 0.672226
COST 8192 512 2 8 5.00 0.001 1024 0.556559 401.781 0.696375
COST 8192 1024 2 8 5.00 0.001 1024 0.739463 650.145 0.746745
COST 8192 2048 2 8 5.00 0.001 1024 0.884725 906.825 0.843034
COST 8192 4096 2 8 5.00 0.001 1024 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.00 0.001 512 0.329874 195.369 0.725832
COST 8192 512 2 8 5.00 0.001 512 0.556559 401.781 0.736824
COST 8192 1024 2 8 5.00 0.001 512 0.739463 650.145 0.742606
COST 8192 2048 2 8 5.00 0.001 512 0.884725 906.825 0.863242
COST 8192 4096 2 8 5.00 0.001 512 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.00 0.001 1024 0.375053 197.457 0.724444
COST 8192 512 2 8 5.00 0.001 1024 0.607498 392.572 0.739776
COST 8192 1024 2 8 5.00 0.001 1024 0.780514 607.016 0.768215
COST 8192 2048 2 8 5.00 0.001 1024 0.907245 806.444 0.889033
COST 8192 4096 2 8 5.00 0.001 1024 1.000000 975.409 1.000000
COST 8192 256 2 8 5.00 0.001 512 0.375053 197.457 0.740865
COST 8192 512 2 8 5.00 0.001 512 0.607498 392.572 0.758337
COST 8192 1024 2 8 5.00 0.001 512 0.780514 607.016 0.793157
COST 8192 2048 2 8 5.00 0.001 512 0.907245 806.444 0.903115
COST 8192 4096 2 8 5.00 0.001 512 1.000000 975.409 1.000000
COST 8192 256 2 8 5.00 0.001 1024 0.394726 198.292 0.763030
COST 8192 512 2 8 5.00 0.001 1024 0.628656 388.357 0.773887
COST 8192 1024 2 8 5.00 0.001 1024 0.796858 589.034 0.814987
COST 8192 2048 2 8 5.00 0.001 1024 0.915866 767.352 0.931574
COST 8192 4096 2 8 5.00 0.001 1024 1.000000 911.661 1.000000
COST 8192 256 2 8 5.00 0.001 512 0.394726 198.292 0.770870
COST 8192 512 2 8 5.00 0.001 512 0.628656 388.357 0.798340
COST 8192 1024 2 8 5.00 0.001 512 0.796858 589.034 0.824190
COST 8192 2048 2 8 5.00 0.001 512 0.915866 767.352 0.926606
COST 8192 4096 2 8 5.00 0.001 512 1.000000 911.661 1.000000
COST 8192 256 2 8 5.00 0.001 1024 0.460649 200.798 1.020487
COST 8192 512 2 8 5.00 0.001 1024 0.695251 373.393 1.033764
COST 8192 1024 2 8 5.00 0.001 1024 0.845574 532.095 1.064478
COST 8192 2048 2 8 5.00 0.001 1024 0.940325 653.270 1.069164
COST 8192 4096 2 8 5.00 0.001 1024 1.000000 737.761 1.000000
COST 8192 256 2 8 5.00 0.001 512 0.460649 200.798 1.007943
COST 8192 512 2 8 5.00 0.001 512 0.695251 373.393 1.016114
COST 8192 1024 2 8 5.00 0.001 512 0.845574 532.095 1.047835
COST 8192 2048 2 8 5.00 0.001 512 0.940325 653.270 1.064119
COST 8192 4096 2 8 5.00 0.001 512 1.000000 737.761 1.000000
COST 8192 256 2 8 5.00 0.001 1024 0.587370 204.420 1.759899
COST 8192 512 2 8 5.00 0.001 1024 0.805619 341.105 1.783912
COST 8192 1024 2 8 5.00 0.001 1024 0.916676 435.206 1.418539
COST 8192 2048 2 8 5.00 0.001 1024 0.972231 488.665 0.944342
COST 8192 4096 2 8 5.00 0.001 1024 1.000000 516.862 1.000000
COST 8192 256 2 8 5.00 0.001 512 0.587370 204.420 1.789009
COST 8192 512 2 8 5.00 0.001 512 0.805619 341.105 1.796667
COST 8192 1024 2 8 5.00 0.001 512 0.916676 435.206 1.451945
COST 8192 2048 2 8 5.00 0.001 512 0.972231 488.665 0.971640
COST 8192 4096 2 8 5.00 0.001 512 1.000000 516.862 1.000000
COST 8192 256 2 8 5.00 0.001 1024 0.697808 206.055 2.154127
COST 8192 512 2 8 5.00 0.001 1024 0.883410 308.885 1.737393
COST 8192 1024 2 8 5.00 0.001 1024 0.958411 361.631 0.851247
COST 8192 2048 2 8 5.00 0.001 1024 0.988187 384.289 0.665988
COST 8192 4096 2 8 5.00 0.001 1024 1.000000 393.519 1.000000
COST 8192 256 2 8 5.00 0.001 512 0.697808 206.055 2.125632
COST 8192 512 2 8 5.00 0.001 512 0.883410 308.885 1.737154
COST 8192 1024 2 8 5.00 0.001 512 0.958411 361.631 0.837167
COST 8192 2048 2 8 5.00 0.001 512 0.988187 384.289 0.648624
COST 8192 4096 2 8 5.00 0.001 512 1.000000 393.519 1.000000
COST 8192 256 2 8 5.00 0.01 1024 0.329874 195.369 0.863509
COST 8192 512 2 8 5.00 0.01 1024 0.556559 401.781 0.868740
COST 8192 1024 2 8 5.00 0.01 1024 0.739463 650.145 0.907161
COST 8192 2048 2 8 5.00 0.01 1024 0.884725 906.825 0.984093
COST 8192 4096 2 8 5.00 0.01 1024 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.00 0.01 512 0.329874 195.369 0.859954
COST 8192 512 2 8 5.00 0.01 512 0.556559 401.781 0.891479
COST 8192 1024 2 8 5.00 0.01 512 0.739463 650.145 0.903700
COST 8192 2048 2 8 5.00 0.01 512 0.884725 906.825 0.978498
COST 8192 4096 2 8 5.00 0.01 512 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.00 0.01 1024 0.375053 197.457 1.036184
COST 8192 512 2 8 5.00 0.01 1024 0.607498 392.572 1.050326
COST 8192 1024 2 8 5.00 0.01 1024 0.780514 607.016 1.095756
COST 8192 2048 2 8 5.00 0.01 1024 0.907245 806.444 1.020416
COST 8192 4096 2 8 5.00 0.01 1024 1.000000 975.409 1.000000
COST 8192 256 2 8 5.00 0.01 512 0.375053 197.457 1.089926
COST 8192 512 2 8 5.00 0.01 512 0.607498 392.572 1.098547
COST 8192 1024 2 8 5.00 0.01 512 0.780514 607.016 1.123576
COST 8192 2048 2 8 5.00 0.01 512 0.907245 806.444 1.026349
COST 8192 4096 2 8 5.00 0.01 512 1.000000 975.409 1.000000
COST 8192 256 2 8 5.00 0.01 1024 0.394726 198.292 1.223895
COST 8192 512 2 8 5.00 0.01 1024 0.628656 388.357 1.235047
COST 8192 1024 2 8 5.00 0.01 1024 0.796858 589.034 1.285282
COST 8192 2048 2 8 5.00 0.01 1024 0.915866 767.352 1.041801
COST 8192 4096 2 8 5.00 0.01 1024 1.000000 911.661 1.000000
COST 8192 256 2 8 5.00 0.01 512 0.394726 198.292 1.219779
COST 8192 512 2 8 5.00 0.01 512 0.628656 388.357 1.241884
COST 8192 1024 2 8 5.00 0.01 512 0.796858 589.034 1.287038
COST 8192 2048 2 8 5.00 0.01 512 0.915866 767.352 1.068276
COST 8192 4096 2 8 5.00 0.01 512 1.000000 911.661 1.000000
COST 8192 256 2 8 5.00 0.01 1024 0.460649 200.798 1.548945
COST 8192 512 2 8 5.00 0.01 1024 0.695251 373.393 1.610669
COST 8192 1024 2 8 5.00 0.01 1024 0.845574 532.095 1.468316
COST 8192 2048 2 8 5.00 0.01 1024 0.940325 653.270 0.910504
COST 8192 4096 2 8 5.00 0.01 1024 1.000000 737.761 1.000000
COST 8192 256 2 8 5.00 0.01 512 0.460649 200.798 1.603133
COST 8192 512 2 8 5.00 0.01 512 0.695251 373.393 1.628801
COST 8192 1024 2 8 5.00 0.01 512 0.845574 532.095 1.474336
COST 8192 2048 2 8 5.00 0.01 512 0.940325 653.270 0.951184
COST 8192 4096 2 8 5.00 0.01 512 1.000000 737.761 1.000000
COST 8192 256 2 8 5.00 0.01 1024 0.587370 204.420 2.055775
COST 8192 512 2 8 5.00 0.01 1024 0.805619 341.105 1.607102
COST 8192 1024 2 8 5.00 0.01 1024 0.916676 435.206 0.844273
COST 8192 2048 2 8 5.00 0.01 1024 0.972231 488.665 0.686753
COST 8192 4096 2 8 5.00 0.01 1024 1.000000 516.862 1.000000
COST 8192 256 2 8 5.00 0.01 512 0.587370 204.420 2.028337
COST 8192 512 2 8 5.00 0.01 512 0.805619 341.105 1.636723
COST 8192 1024 2 8 5.00 0.01 512 0.916676 435.206 0.797588
COST 8192 2048 2 8 5.00 0.01 512 0.972231 488.665 0.684187
COST 8192 4096 2 8 5.00 0.01 512 1.000000 516.862 1.000000
COST 8192 256 2 8 5.00 0.01 1024 0.697808 206.055 2.055086
COST 8192 512 2 8 5.00 0.01 1024 0.883410 308.885 0.841742
COST 8192 1024 2 8 5.00 0.01 1024 0.958411 361.631 0.366613
COST 8192 2048 2 8 5.00 0.01 1024 0.988187 384.289 0.530988
COST 8192 4096 2 8 5.00 0.01 1024 1.000000 393.519 1.000000
COST 8192 256 2 8 5.00 0.01 512 0.697808 206.055 2.105326
COST 8192 512 2 8 5.00 0.01 512 0.883410 308.885 0.857082
COST 8192 1024 2 8 5.00 0.01 512 0.958411 361.631 0.331761
COST 8192 2048 2 8 5.00 0.01 512 0.988187 384.289 0.516063
COST 8192 4096 2 8 5.00 0.01 512 1.000000 393.519 1.000000
COST 8192 256 2 8 5.50 0.0001 1024 0.329874 195.369 0.711642
COST 8192 512 2 8 5.50 0.0001 1024 0.556559 401.781 0.731511
COST 8192 1024 2 8 5.50 0.0001 1024 0.739463 650.145 0.758616
COST 8192 2048 2 8 5.50 0.0001 1024 0.884725 906.825 0.888657
COST 8192 4096 2 8 5.50 0.0001 1024 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.50 0.0001 512 0.329874 195.369 0.737791
COST 8192 512 2 8 5.50 0.0001 512 0.556559 401.781 0.751762
COST 8192 1024 2 8 5.50 0.0001 512 0.739463 650.145 0.757560
COST 8192 2048 2 8 5.50 0.0001 512 0.884725 906.825 0.878540
COST 8192 4096 2 8 5.50 0.0001 512 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.50 0.0001 1024 0.375053 197.457 0.795068
COST 8192 512 2 8 5.50 0.0001 1024 0.607498 392.572 0.806560
COST 8192 1024 2 8 5.50 0.0001 1024 0.780514 607.016 0.842475
COST 8192 2048 2 8 5.50 0.0001 1024 0.907245 806.444 0.967007
COST 8192 4096 2 8 5.50 0.0001 1024 1.000000 975.409 1.000000
COST 8192 256 2 8 5.50 0.0001 512 0.375053 197.457 0.849231
COST 8192 512 2 8 5.50 0.0001 512 0.607498 392.572 0.847996
COST 8192 1024 2 8 5.50 0.0001 512 0.780514 607.016 0.873995
COST 8192 2048 2 8 5.50 0.0001 512 0.907245 806.444 1.012129
COST 8192 4096 2 8 5.50 0.0001 512 1.000000 975.409 1.000000
COST 8192 256 2 8 5.50 0.0001 1024 0.394726 198.292 0.876862
COST 8192 512 2 8 5.50 0.0001 1024 0.628656 388.357 0.897848
COST 8192 1024 2 8 5.50 0.0001 1024 0.796858 589.034 0.925986
COST 8192 2048 2 8 5.50 0.0001 1024 0.915866 767.352 1.068308
COST 8192 4096 2 8 5.50 0.0001 1024 1.000000 911.661 1.000000
COST 8192 256 2 8 5.50 0.0001 512 0.394726 198.292 0.911827
COST 8192 512 2 8 5.50 0.0001 512 0.628656 388.357 0.921094
COST 8192 1024 2 8 5.50 0.0001 512 0.796858 589.034 0.947846
COST 8192 2048 2 8 5.50 0.0001 512 0.915866 767.352 1.086368
COST 8192 4096 2 8 5.50 0.0001 512 1.000000 911.661 1.000000
COST 8192 256 2 8 5.50 0.0001 1024 0.460649 200.798 1.372174
COST 8192 512 2 8 5.50 0.0001 1024 0.695251 373.393 1.371027
COST 8192 1024 2 8 5.50 0.0001 1024 0.845574 532.095 1.454680
COST 8192 2048 2 8 5.50 0.0001 1024 0.940325 653.270 1.299345
COST 8192 4096 2 8 5.50 0.0001 1024 1.000000 737.761 1.000000
COST 8192 256 2 8 5.50 0.0001 512 0.460649 200.798 1.432109
COST 8192 512 2 8 5.50 0.0001 512 0.695251 373.393 1.453564
COST 8192 1024 2 8 5.50 0.0001 512 0.845574 532.095 1.503814
COST 8192 2048 2 8 5.50 0.0001 512 0.940325 653.270 1.385793
COST 8192 4096 2 8 5.50 0.0001 512 1.000000 737.761 1.000000
COST 8192 256 2 8 5.50 0.0001 1024 0.587370 204.420 2.072849
COST 8192 512 2 8 5.50 0.0001 1024 0.805619 341.105 2.105002
COST 8192 1024 2 8 5.50 0.0001 1024 0.916676 435.206 1.413720
COST 8192 2048 2 8 5.50 0.0001 1024 0.972231 488.665 0.818019
COST 8192 4096 2 8 5.50 0.0001 1024 1.000000 516.862 1.000000
COST 8192 256 2 8 5.50 0.0001 512 0.587370 204.420 2.130520
COST 8192 512 2 8 5.50 0.0001 512 0.805619 341.105 2.092035
COST 8192 1024 2 8 5.50 0.0001 512 0.916676 435.206 1.424412
COST 8192 2048 2 8 5.50 0.0001 512 0.972231 488.665 0.822813
COST 8192 4096 2 8 5.50 0.0001 512 1.000000 516.862 1.000000
COST 8192 256 2 8 5.50 0.0001 1024 0.697808 206.055 2.297875
COST 8192 512 2 8 5.50 0.0001 1024 0.883410 308.885 1.600691
COST 8192 1024 2 8 5.50 0.0001 1024 0.958411 361.631 0.488930
COST 8192 2048 2 8 5.50 0.0001 1024 0.988187 384.289 0.542406
COST 8192 4096 2 8 5.50 0.0001 1024 1.000000 393.519 1.000000
COST 8192 256 2 8 5.50 0.0001 512 0.697808 206.055 2.346137
COST 8192 512 2 8 5.50 0.0001 512 0.883410 308.885 1.658779
COST 8192 1024 2 8 5.50 0.0001 512 0.958411 361.631 0.462223
COST 8192 2048 2 8 5.50 0.0001 512 0.988187 384.289 0.541440
COST 8192 4096 2 8 5.50 0.0001 512 1.000000 393.519 1.000000
COST 8192 256 2 8 5.50 0.001 1024 0.329874 195.369 0.848644
COST 8192 512 2 8 5.50 0.001 1024 0.556559 401.781 0.857167
COST 8192 1024 2 8 5.50 0.001 1024 0.739463 650.145 0.903851
COST 8192 2048 2 8 5.50 0.001 1024 0.884725 906.825 1.019658
COST 8192 4096 2 8 5.50 0.001 1024 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.50 0.001 512 0.329874 195.369 0.902117
COST 8192 512 2 8 5.50 0.001 512 0.556559 401.781 0.911764
COST 8192 1024 2 8 5.50 0.001 512 0.739463 650.145 0.950493
COST 8192 2048 2 8 5.50 0.001 512 0.884725 906.825 1.071710
COST 8192 4096 2 8 5.50 0.001 512 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.50 0.001 1024 0.375053 197.457 1.203194
COST 8192 512 2 8 5.50 0.001 1024 0.607498 392.572 1.200885
COST 8192 1024 2 8 5.50 0.001 1024 0.780514 607.016 1.241512
COST 8192 2048 2 8 5.50 0.001 1024 0.907245 806.444 1.199877
COST 8192 4096 2 8 5.50 0.001 1024 1.000000 975.409 1.000000
COST 8192 256 2 8 5.50 0.001 512 0.375053 197.457 1.182720
COST 8192 512 2 8 5.50 0.001 512 0.607498 392.572 1.201851
COST 8192 1024 2 8 5.50 0.001 512 0.780514 607.016 1.245586
COST 8192 2048 2 8 5.50 0.001 512 0.907245 806.444 1.237553
COST 8192 4096 2 8 5.50 0.001 512 1.000000 975.409 1.000000
COST 8192 256 2 8 5.50 0.001 1024 0.394726 198.292 1.346522
COST 8192 512 2 8 5.50 0.001 1024 0.628656 388.357 1.333068
COST 8192 1024 2 8 5.50 0.001 1024 0.796858 589.034 1.374832
COST 8192 2048 2 8 5.50 0.001 1024 0.915866 767.352 1.196359
COST 8192 4096 2 8 5.50 0.001 1024 1.000000 911.661 1.000000
COST 8192 256 2 8 5.50 0.001 512 0.394726 198.292 1.291082
COST 8192 512 2 8 5.50 0.001 512 0.628656 388.357 1.352120
COST 8192 1024 2 8 5.50 0.001 512 0.796858 589.034 1.347846
COST 8192 2048 2 8 5.50 0.001 512 0.915866 767.352 1.173744
COST 8192 4096 2 8 5.50 0.001 512 1.000000 911.661 1.000000
COST 8192 256 2 8 5.50 0.001 1024 0.460649 200.798 1.761305
COST 8192 512 2 8 5.50 0.001 1024 0.695251 373.393 1.741043
COST 8192 1024 2 8 5.50 0.001 1024 0.845574 532.095 1.629269
COST 8192 2048 2 8 5.50 0.001 1024 0.940325 653.270 0.976352
COST 8192 4096 2 8 5.50 0.001 1024 1.000000 737.761 1.000000
COST 8192 256 2 8 5.50 0.001 512 0.460649 200.798 1.767722
COST 8192 512 2 8 5.50 0.001 512 0.695251 373.393 1.778859
COST 8192 1024 2 8 5.50 0.001 512 0.845574 532.095 1.622174
COST 8192 2048 2 8 5.50 0.001 512 0.940325 653.270 0.980197
COST 8192 4096 2 8 5.50 0.001 512 1.000000 737.761 1.000000
COST 8192 256 2 8 5.50 0.001 1024 0.587370 204.420 2.194281
COST 8192 512 2 8 5.50 0.001 1024 0.805619 341.105 1.816819
COST 8192 1024 2 8 5.50 0.001 1024 0.916676 435.206 0.733233
COST 8192 2048 2 8 5.50 0.001 1024 0.972231 488.665 0.604728
COST 8192 4096 2 8 5.50 0.001 1024 1.000000 516.862 1.000000
COST 8192 256 2 8 5.50 0.001 512 0.587370 204.420 2.224043
COST 8192 512 2 8 5.50 0.001 512 0.805619 341.105 1.907730
COST 8192 1024 2 8 5.50 0.001 512 0.916676 435.206 0.710819
COST 8192 2048 2 8 5.50 0.001 512 0.972231 488.665 0.607486
COST 8192 4096 2 8 5.50 0.001 512 1.000000 516.862 1.000000
COST 8192 256 2 8 5.50 0.001 1024 0.697808 206.055 2.201837
COST 8192 512 2 8 5.50 0.001 1024 0.883410 308.885 0.812427
COST 8192 1024 2 8 5.50 0.001 1024 0.958411 361.631 0.284626
COST 8192 2048 2 8 5.50 0.001 1024 0.988187 384.289 0.504354
COST 8192 4096 2 8 5.50 0.001 1024 1.000000 393.519 1.000000
COST 8192 256 2 8 5.50 0.001 512 0.697808 206.055 2.286091
COST 8192 512 2 8 5.50 0.001 512 0.883410 308.885 0.859516
COST 8192 1024 2 8 5.50 0.001 512 0.958411 361.631 0.297290
COST 8192 2048 2 8 5.50 0.001 512 0.988187 384.289 0.517120
COST 8192 4096 2 8 5.50 0.001 512 1.000000 393.519 1.000000
COST 8192 256 2 8 5.50 0.01 1024 0.329874 195.369 1.522754
COST 8192 512 2 8 5.50 0.01 1024 0.556559 401.781 1.497311
COST 8192 1024 2 8 5.50 0.01 1024 0.739463 650.145 1.480643
COST 8192 2048 2 8 5.50 0.01 1024 0.884725 906.825 1.017169
COST 8192 4096 2 8 5.50 0.01 1024 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.50 0.01 512 0.329874 195.369 1.540634
COST 8192 512 2 8 5.50 0.01 512 0.556559 401.781 1.548063
COST 8192 1024 2 8 5.50 0.01 512 0.739463 650.145 1.536079
COST 8192 2048 2 8 5.50 0.01 512 0.884725 906.825 1.056938
COST 8192 4096 2 8 5.50 0.01 512 1.000000 1149.259 1.000000
COST 8192 256 2 8 5.50 0.01 1024 0.375053 197.457 1.825662
COST 8192 512 2 8 5.50 0.01 1024 0.607498 392.572 1.821113
COST 8192 1024 2 8 5.50 0.01 1024 0.780514 607.016 1.623364
COST 8192 2048 2 8 5.50 0.01 1024 0.907245 806.444 0.896192
COST 8192 4096 2 8 5.50 0.01 1024 1.000000 975.409 1.000000
COST 8192 256 2 8 5.50 0.01 512 0.375053 197.457 1.803409
COST 8192 512 2 8 5.50 0.01 512 0.607498 392.572 1.833425
COST 8192 1024 2 8 5.50 0.01 512 0.780514 607.016 1.554300
COST 8192 2048 2 8 5.50 0.01 512 0.907245 806.444 0.907830
COST 8192 4096 2 8 5.50 0.01 512 1.000000 975.409 1.000000
COST 8192 256 2 8 5.50 0.01 1024 0.394726 198.292 1.961307
COST 8192 512 2 8 5.50 0.01 1024 0.628656 388.357 1.954503
COST 8192 1024 2 8 5.50 0.01 1024 0.796858 589.034 1.526984
COST 8192 2048 2 8 5.50 0.01 1024 0.915866 767.352 0.847018
COST 8192 4096 2 8 5.50 0.01 1024 1.000000 911.661 1.000000
COST 8192 256 2 8 5.50 0.01 512 0.394726 198.292 1.982097
COST 8192 512 2 8 5.50 0.01 512 0.628656 388.357 1.967606
COST 8192 1024 2 8 5.50 0.01 512 0.796858 589.034 1.556383
COST 8192 2048 2 8 5.50 0.01 512 0.915866 767.352 0.840543
COST 8192 4096 2 8 5.50 0.01 512 1.000000 911.661 1.000000
COST 8192 256 2 8 5.50 0.01 1024 0.460649 200.798 2.170992
COST 8192 512 2 8 5.50 0.01 1024 0.695251 373.393 1.915592
COST 8192 1024 2 8 5.50 0.01 1024 0.845574 532.095 0.937311
COST 8192 2048 2 8 5.50 0.01 1024 0.940325 653.270 0.651534
